"","id","dam","sire"
"10590","714-17308","714-10947","714-10705"
"10591","714-17309","684-59914","684-45325"
"10592","714-17310","684-59914","684-45325"
"10593","714-17320",NA,"714-10952"
"10594","714-17324","684-45862","584-09930"
"10595","714-17325","684-45862","584-09930"
"10596","714-17337",NA,"584-02078"
"10597","714-17338",NA,"584-02078"
"10598","714-17341","684-45850","684-59731"
"10599","714-17342","684-45850","684-59731"
"10600","714-17347","684-45120","714-11400"
"10601","714-17348","684-45120","714-11400"
"10602","714-17357","714-10885","684-59867"
"10603","714-17360","684-59976","684-45230"
"10604","714-17361","684-59976","684-45230"
"10605","714-17362","714-10997","714-10776"
"10606","714-17367","714-10950","684-45312"
"10607","714-17371","684-59741","684-45445"
"10608","714-17372","684-59741","684-45445"
"10609","714-17373","684-45485","714-10593"
"10610","714-17374","684-45485","714-10593"
"10611","714-17378","684-45213","684-59781"
"10612","714-17379","684-45213","684-59781"
"10613","714-17383","714-10744","714-11453"
"10614","714-17385","714-10543","714-11406"
"10615","714-17386","714-10543","714-11406"
"10616","714-17389","584-02405","714-11072"
"10617","714-17394","684-45397","684-59820"
"10618","714-17395","684-45397","684-59820"
"10619","714-17396",NA,"714-11257"
"10620","714-17397",NA,"714-11257"
"10621","714-17398","684-59821",NA
"10622","714-17399","684-59821",NA
"10623","714-17401","714-11219","684-45214"
"10624","714-17404","684-59769","714-10936"
"10625","714-17405","684-59769","714-10936"
"10626","714-17406","584-02497","584-12887"
"10627","714-17407","584-02497","584-12887"
"10628","714-17409","684-45873","684-59882"
"10629","714-17410","714-10675","714-17292"
"10630","714-17411","714-10675","714-17292"
"10631","714-17416","714-11387","714-10678"
"10632","714-17417","714-11387","714-10678"
"10633","714-17418","714-10606","684-45413"
"10634","714-17419","714-10606","684-45413"
"10635","714-17420","714-10592","714-10847"
"10636","714-17421","684-45636","584-12030"
"10637","714-17422","684-45636","584-12030"
"10638","714-17428","714-10568","714-10528"
"10639","714-17429","714-10568","714-10528"
"10640","714-17432","714-10666","684-45747"
"10641","714-17433","714-10666","684-45747"
"10642","714-17434","684-59975","714-10684"
"10643","714-17435","684-59975","714-10684"
"10644","714-17440","714-10798","684-59909"
"10645","714-17441","714-10798","684-59909"
"10646","714-17442","714-17283","714-10757"
"10647","714-17443","714-17283","714-10757"
"10648","714-17455","714-10645","684-59848"
"10649","714-17456","714-10645","684-59848"
"10650","714-17459","714-10746","714-10697"
"10651","714-17460","714-10746","714-10697"
"10652","714-17461","584-02118","684-45316"
"10653","714-17462","584-12054","684-45156"
"10654","714-17463","584-12054","684-45156"
"10655","714-17470","684-59800","684-45449"
"10656","714-17471","684-59800","684-45449"
"10657","714-17474",NA,"714-11231"
"10658","714-17475",NA,"714-11231"
"10659","714-17493","684-45531","554-19133"
"10660","714-17495","684-45531","554-19133"
"10661","724-39111","714-10959","684-59846"
"10662","724-39112","714-10959","684-59846"
"10663","724-39121","714-17284","684-59701"
"10664","724-39122","714-17284","684-59701"
"10665","724-39128",NA,"684-45325"
"10666","724-39129",NA,"684-45325"
"10667","724-39131","714-10645","584-10000"
"10668","724-39132","714-17227","714-10926"
"10669","724-39134","684-59913","714-10749"
"10670","724-39135","684-45974","684-59812"
"10671","724-39136","684-45974","684-59812"
"10672","724-39137","684-45534","684-59840"
"10673","724-39138","684-45534","684-59840"
"10674","724-39141","684-59935","714-10952"
"10675","724-39142","684-59935","714-10952"
"10676","724-39143","684-59896","714-17128"
"10677","724-39147","684-45850","684-59731"
"10678","724-39148","714-11482","684-45455"
"10679","724-39149","714-11482","684-45455"
"10680","724-39153","584-12291","714-10776"
"10681","724-39154","684-59976","714-17263"
"10682","724-39155","684-59976","714-17263"
"10683","724-39158",NA,"684-59867"
"10684","724-39159",NA,"684-59867"
"10685","724-39165",NA,"714-11231"
"10686","724-39166",NA,"714-11231"
"10687","724-39167","684-59800","714-11456"
"10688","724-39168","684-59800","714-11456"
"10689","724-39178","714-10615","584-12247"
"10690","724-39179","714-10615","584-12247"
"10691","724-39188","584-12263","584-02134"
"10692","724-39189","584-12263","584-02134"
"10693","724-39190",NA,"714-17130"
"10694","724-39191",NA,"714-17130"
"10695","724-39192","754-10026","714-17189"
"10696","724-39193","754-10026","714-17189"
"10697","724-39197","584-12285","714-10757"
"10698","724-39198","584-12285","714-10757"
"10699","754-10068","684-59919","714-17105"
"10700","754-10069","684-59919","714-17105"
"10701","754-10070","684-45036","714-11438"
"10702","754-10071","684-45485","714-10593"
"10703","754-10072","684-45485","714-10593"
"10704","754-10078","714-17287","714-11322"
"10705","754-10079","754-10027","714-17151"
"10706","754-10085","714-10543","714-11406"
"10707","754-10086",NA,"714-10637"
"10708","754-10089",NA,"714-10637"
"10709","754-10090","714-10543","714-11406"
"10710","754-10201","754-10028","684-45169"
"10711","754-10202","754-10028","684-45169"
"10712","754-10207","754-10004","714-17130"
"10713","754-10208","754-10004","714-17130"
"10714","754-10209","714-10959","714-17375"
"10715","754-10212","684-59750","684-45071"
"10716","754-10213","714-17335","684-59959"
"10717","754-10214","714-17335","684-59959"
"10718","754-10215",NA,"714-11438"
"10719","754-10216",NA,"714-11438"
"10720","754-10219","684-45397","684-59820"
"10721","754-10220","684-45397","684-59820"
"10722","754-10226","714-11482","764-55195"
"10723","754-10227","714-11482","764-55195"
"10724","754-10232","684-59946","714-11491"
"10725","754-10233","684-59946","714-11491"
"10726","754-10242","764-55133","724-39124"
"10727","754-10243","764-55133","724-39124"
"10728","754-10245","764-55239","684-45695"
"10729","754-10246","764-55239","684-45695"
"10730","754-10251","754-10455","584-09930"
"10731","754-10252","754-10455","584-09930"
"10732","754-10255","714-10606","754-10013"
"10733","754-10256","714-10606","754-10013"
"10734","754-10260",NA,"714-17483"
"10735","754-10261",NA,"714-17483"
"10736","754-10264","754-10152","684-59869"
"10737","754-10265","754-10152","684-59869"
"10738","754-10269","754-10472","684-59731"
"10739","754-10289","714-17296","754-10088"
"10740","754-10290","714-17296","754-10088"
"10741","754-10291","754-10477","724-39114"
"10742","754-10292","754-10464","714-11460"
"10743","754-10293","754-10464","714-11460"
"10744","754-10294","764-55200","754-10087"
"10745","754-10295","764-55200","754-10087"
"10746","754-10298","764-55240","714-17189"
"10747","754-10299","764-55240","714-17189"
"10748","754-10300","764-55194","764-55011"
"10749","754-10307","754-10479","764-55156"
"10750","754-10308","754-10479","764-55156"
"10751","754-10333","754-10483","584-02134"
"10752","754-10334","754-10483","584-02134"
"10753","754-10343",NA,"764-55082"
"10754","754-10344",NA,"764-55082"
"10755","754-10345","714-10758","714-17333"
"10756","754-10346","714-10758","714-17333"
"10757","754-10347",NA,"714-10637"
"10758","754-10356","764-55095",NA
"10759","754-10357","764-55095",NA
"10760","754-10360","764-55157","714-17291"
"10761","754-10361","764-55157","714-17291"
"10762","754-10366","754-10478","754-10043"
"10763","754-10367","754-10478","754-10043"
"10764","754-10370","714-17201","584-12292"
"10765","754-10371","714-17201","584-12292"
"10766","754-10401","684-45397","684-59820"
"10767","754-10402","684-45397","684-59820"
"10768","754-10403","714-17296","714-17102"
"10769","754-10404","714-17296","714-17102"
"10770","754-10405","754-10029","714-11257"
"10771","754-10406","754-10029","714-11257"
"10772","754-10407","714-11219","684-45596"
"10773","754-10408","714-11219","684-45596"
"10774","754-10410","684-45988","684-45214"
"10775","754-10411","684-45988","684-45214"
"10776","754-10412","714-11005","684-45877"
"10777","754-10413","714-11005","684-45877"
"10778","754-10414","684-59842","714-17132"
"10779","754-10415","684-59842","714-17132"
"10780","754-10416","684-59769","714-10936"
"10781","754-10417","684-59769","714-10936"
"10782","754-10422","684-45873","714-10678"
"10783","754-10423","684-45406","714-11460"
"10784","754-10424","684-45406","714-11460"
"10785","754-10425","714-10606","684-45413"
"10786","754-10426","714-10606","684-45413"
"10787","754-10427","714-10592","754-10013"
"10788","754-10428","754-10002","714-11441"
"10789","754-10429",NA,"714-10684"
"10790","754-10430",NA,"714-10684"
"10791","754-10431","684-45636",NA
"10792","754-10432","684-45636",NA
"10793","754-10435","684-45721","664-94916"
"10794","754-10436","684-45721","664-94916"
"10795","754-10438","714-11066","584-01599"
"10796","754-10439","714-11066","584-01599"
"10797","754-10440","714-10666","684-45747"
"10798","754-10453","684-45737",NA
"10799","754-10454","684-45737",NA
"10800","764-55001","584-12241","684-59837"
"10801","764-55002","584-12241","684-59837"
"10802","764-55015","684-59935","714-10952"
"10803","764-55016","684-59935","714-10952"
"10804","764-55017",NA,"714-17122"
"10805","764-55018",NA,"714-17122"
"10806","764-55019","684-59896","714-17128"
"10807","764-55020","684-59896","714-17128"
"10808","764-55029","714-11482","684-45455"
"10809","764-55030","714-11482","684-45455"
"10810","764-55032","684-45850","684-59731"
"10811","764-55033","684-45850","684-59731"
"10812","764-55036","714-17176","754-10459"
"10813","764-55037","714-17176","754-10459"
"10814","764-55044","714-17201","584-12292"
"10815","764-55045","714-17201","584-12292"
"10816","764-55046","684-59824","684-45578"
"10817","764-55047","684-59824","684-45578"
"10818","764-55054","684-59976","714-17263"
"10819","764-55055","684-59976","714-17263"
"10820","764-55061","714-10929","714-10723"
"10821","764-55062","714-10929","714-10723"
"10822","764-55065","684-45036","714-11438"
"10823","764-55066","684-59919","714-17105"
"10824","764-55067","684-59919","714-17105"
"10825","764-55070","684-45485","714-10593"
"10826","764-55071","684-45485","714-10593"
"10827","764-55072","754-10475","714-10674"
"10828","764-55073","754-10475","714-10674"
"10829","764-55083","754-10027","714-17151"
"10830","764-55084","754-10027","714-17151"
"10831","764-55085","714-17287","714-11322"
"10832","764-55086","714-17287","714-11322"
"10833","764-55087","684-45397","684-59820"
"10834","764-55088","684-45397","684-59820"
"10835","764-55089","714-17296","714-17102"
"10836","764-55091","714-17296","714-17102"
"10837","764-55096","714-11005","684-45877"
"10838","764-55097","714-11005","684-45877"
"10839","764-55098","684-59946","714-17424"
"10840","764-55099","684-59946","714-17424"
"10841","764-55100","684-45538","684-59737"
"10842","764-55101","684-45538","684-59737"
"10843","764-55104","714-17285","714-11491"
"10844","764-55105","714-17285","714-11491"
"10845","764-55106","714-10675","714-17292"
"10846","764-55107","754-10464","714-11460"
"10847","764-55108","754-10464","714-11460"
"10848","764-55111","714-10606","684-45413"
"10849","764-55112","714-10606","684-45413"
"10850","764-55113","714-10592","754-10013"
"10851","764-55116","684-45636","754-10467"
"10852","764-55118","684-45721","664-94916"
"10853","764-55119","684-45721","664-94916"
"10854","764-55121","714-10568","714-10528"
"10855","764-55122","714-10568","714-10528"
"10856","764-55125","754-10474","714-10684"
"10857","764-55126","754-10474","714-10684"
"10858","764-55129",NA,"714-10757"
"10859","764-55130",NA,"714-10757"
"10860","764-55137",NA,"714-17189"
"10861","764-55138",NA,"714-17189"
"10862","764-55152","684-59835","664-94982"
"10863","764-55153","684-59835","664-94982"
"10864","764-55169","684-45213","684-59781"
"10865","764-55210","754-10075","714-11400"
"10866","764-55211","714-17201","584-12292"
"10867","764-55213","684-45485","714-10593"
"10868","764-55214","684-45485","714-10593"
"10869","764-55216","684-45397","684-59820"
"10870","764-55217","684-45397","684-59820"
"10871","764-55218","754-10029","714-11257"
"10872","764-55219","754-10029","714-11257"
"10873","764-55220","684-59769","714-10936"
"10874","764-55221","754-10464","714-11460"
"10875","764-55222","754-10464","714-11460"
"10876","764-55224","714-10606","684-45413"
"10877","764-55228","714-11066","584-01599"
"10878","764-55237","714-11005","684-45877"
"10879","764-55253","714-17335","684-59959"
"10880","764-55254","714-17335","684-59959"
"10881","764-55257","754-10152","684-59869"
"10882","764-55258","754-10152","684-59869"
"10883","764-55263","714-10645","714-10926"
"10884","764-55264","714-10645","714-10926"
"10885","764-55265","684-45974","754-10033"
"10886","764-55266","684-45974","754-10033"
"10887","764-55269","754-10455","584-09930"
"10888","764-55270","754-10455","584-09930"
"10889","764-55271","684-45850","684-59731"
"10890","764-55272","684-45850","684-59731"
"10891","764-55275","714-17201","584-12292"
"10892","764-55276","714-17201","584-12292"
"10893","764-55279",NA,"714-17263"
"10894","764-55280",NA,"714-17263"
"10895","764-55283","764-55179","714-10723"
"10896","764-55284","764-55179","714-10723"
"10897","764-55287","684-45397","684-59820"
"10898","764-55288","684-45397","684-59820"
"10899","764-55302",NA,"684-45695"
"10900","764-55303",NA,"684-45695"
"10901","764-55324","684-45485","714-10593"
"10902","764-55325","684-45485","714-10593"
"10903","764-55332","714-17296","754-10088"
"10904","764-55333","714-17296","754-10088"
"10905","764-55334","714-11219","714-17102"
"10906","764-55335","714-11219","714-17102"
"10907","764-55336","684-59769","714-10936"
"10908","764-55339","684-45538","684-59737"
"10909","764-55340","684-45538","684-59737"
"10910","764-55341","754-10464","714-11460"
"10911","764-55342","754-10464","714-11460"
"10912","764-55344","714-10606","684-45413"
"10913","764-55345","714-10606","684-45413"
"10914","764-55346","724-39164","754-10013"
"10915","764-55347","724-39164","754-10013"
"10916","764-55348","584-09648","754-10164"
"10917","764-55349","584-09648","754-10164"
"10918","764-55352","684-45721","664-94916"
"10919","764-55353","684-45721","664-94916"
"10920","764-55356","714-11066","584-01599"
"10921","764-55357","714-11066","584-01599"
"10922","764-55358","754-10002","714-11441"
"10923","764-55360","714-10746","714-17291"
"10924","764-55361","714-10746","714-17291"
"10925","764-55362","754-10004","714-17130"
"10926","764-55366","584-12263","584-02134"
"10927","764-55367","584-12263","584-02134"
"10928","764-55381",NA,"664-94982"
"10929","764-55382",NA,"664-94982"
"10930","764-55389","714-10758","714-17333"
"10931","764-55390","714-10758","714-17333"
"10932","764-55392","764-55198","714-10637"
"10933","764-55396","684-59913","754-10043"
"10934","764-55397","764-55185","714-17189"
"10935","764-55398","764-55185","714-17189"
"10936","764-55401","684-59946","714-11491"
"10937","764-55402","684-59946","714-11491"
"10938","764-55403","754-10029","714-11257"
"10939","764-55408","754-10152","684-59869"
"10940","764-55409","764-55239","684-45695"
"10941","764-55410","764-55239","684-45695"
"10942","764-55411","754-10028","684-45169"
"10943","764-55412","754-10028","684-45169"
"10944","764-55416","714-10606","754-10013"
"10945","764-55417","714-10606","754-10013"
"10946","764-55418","754-10002","714-11441"
"10947","764-55419","754-10002","714-11441"
"10948","764-55422","714-10959","714-17375"
"10949","764-55423","714-10959","714-17375"
"10950","764-55428","684-59750","684-45071"
"10951","764-55432","684-45974","764-55056"
"10952","764-55433","754-10029","714-11257"
"10953","764-55436","684-45538","684-59737"
"10954","764-55437","684-45538","684-59737"
"10955","764-55438","684-59946","714-11491"
"10956","764-55439","764-55200","754-10087"
"10957","764-55440","754-10464","714-11460"
"10958","764-55441","754-10464","714-11460"
"10959","764-55442","764-55200","754-10087"
"10960","764-55443","584-09648","754-10164"
"10961","764-55444","584-09648","754-10164"
"10962","764-55473","754-10152","684-59869"
"10963","764-55476","764-55194","764-55011"
"10964","764-55483","714-10606","754-10013"
"10965","764-55485","754-10002","714-11441"
"10966","794-53856","764-55194","764-55011"
"10967","794-53857","764-55042","754-10498"
"10968","794-53866","684-45397","724-39114"
"10969","794-53867",NA,"754-10323"
"10970","794-53870",NA,"714-17333"
"10971","794-53886","714-17201","764-55082"
"10972","794-65862","714-11219","714-17102"
"10973","794-65863","714-11219","714-17102"
"10974","794-65866","754-10193","764-55079"
"10975","794-65867","754-10193","764-55079"
"10976","794-65868","754-10476","764-55127"
"10977","794-65869","754-10476","764-55127"
"10978","794-65870","754-10200","714-11257"
"10979","794-65871","754-10200","714-11257"
"10980","794-65897","754-10478","754-10043"
"10981","835-96301","764-55157","714-17130"
"10982","844-74803","754-10004","714-17130"
"10983","844-74804","754-10004","714-17130"
"10984","844-74809","764-55133","724-39124"
"10985","844-74812","754-10002","714-11441"
"10986","844-74813","754-10002","714-11441"
"10987","844-74815","754-10455","584-09930"
"10988","844-74816","764-55194","764-55011"
"10989","844-74819","714-17335","684-59959"
"10990","844-74821","754-10028","684-45169"
"10991","844-74823","764-55244","754-10087"
"10992","844-74827","714-10959","714-17375"
"10993","844-74830","764-55042","754-10498"
"10994","844-74837","684-59769","714-10936"
